ingredient_seq,ingredient_code,ingredient_name
13005,M262733,코리오고나도트로핀알파
13006,M262736,마크로골(폴리비닐알코올)그래프티드코폴리머
13007,M262737,오파드라이흰색03B28796
13008,M262742,"상부-주황색, 하부-연한노랑색 캡슐"
13009,M262746,오파드라이분홍색(03B640012)
13010,M262752,소포스부비르
13011,M262753,오파드라이II노란색(85F92259)
13012,M262755,"메타아크릴산, 아크릴산에틸공중합체(유드라짓 L30D-55)"
13013,M262756,딸기향 3104145
13014,M262757,오파드라이200빨간색(200F250000)
13015,M262779,"캡슐(상부초록색,하부노란색)"
13016,M262804,14%염산
13017,M262806,"맥문동연조엑스(1.3~1.6→
1)"
13018,M262807,"오미자연조엑스(1.8~2.2→
1)"
13019,M262809,아크릴이즈 분홍색(93A84421)
13020,M262810,아크릴이즈 분홍색(93A640002)
13021,M262818,시아노코발라빈 1000배산
13022,M262822,박하향 #37-FN
13023,M262823,딸기향 SN864761
13024,M262824,바닐라향 SC011851
13025,M262826,보르테조밉삼합체
13026,M262840,세쿠키누맙
13027,M262847,비타민A아세테이트과립
13028,M262848,오파드라이파란색(16K105007)
13029,M262849,오파드라이II보라색(57U600005)
13030,M262850,아토시반아세트산염
13031,M262856,오파드라이 주황색(AMB80W630020)
13032,M262875,에보글립틴타르타르산염
13033,M262889,렌바티닙메실산염
13034,M262910,레디파스비르
13035,M262915,오파드라이 II 분홍색 (85F44107)
13036,M262916,오파드라이200노랑(200F620010)
13037,M262918,시트르산일나트륨
13038,M262919,딸기향PHS-132962
13039,M262922,오파드라이 03F665008 브라운
13040,M262923,오파드라이 녹색 (85G41016)
13041,M262926,"상부 암적색, 하부 유백색 또는 상부 주황색, 하부 노란색의 경질캡슐"
13042,M262936,보중익기탕엑스
13043,M262940,"페놀렛 비함유 고농도 포도당의 듈베코즈 모디파이드 이글스 메디아
"
13044,M262941,26% 폴록사머407
13045,M262945,오파드라이 II 85F41088 그린
13046,M262948,오파드라이II흰색(85F28751)
13047,M262950,오파드라이노란색(OY-32904)
13048,M262951,오파드라이분홍색(OY-24814)
13049,M262954,사카린산칼슘
13050,M262955,베타-갈락토시다제(아스퍼길루스)
13051,M262956,벤티드시린지캡
13052,M262958,판크레아틴장용성제피미세정
13053,M262959,레몬향DK-40119
13054,M262960,미결정셀롤로오스
13055,M262963,드링크향31590
13056,M262965,오파드라이흰색(OY-GM-28900)
13057,M262968,아바카비르황산염
13058,M262978,사르포그릴레이트염산염
13059,M262979,아목시실린·클라불란산칼륨
13060,M262980,쌀변성전분
13061,M262983,사프롭테린이염산염
13062,M262989,오렌지엣센스B-4515
13063,M262990,페퍼민트미크론71329
13064,M262994,펠라고니움시도이데스11%에탄올추출물(1→8~10)·말토덱스트린혼합물(1:4.56)
13065,M262999,오파드라이 노란색(AMB 80W62552)
13066,M263000,오파드라이 분홍색(AMB 80W640005)
13067,M263010,글리세린모노스테아레이트·폴리에틸렌글리콜100스테아레이트
13068,M263011,오파드라이흰색OYC-7000A
13069,M263017,블리나투모맙
13070,M263036,질산암모늄액
13071,M263046,정제스테아르산
13072,M263049,상부 적색캡슐
13073,M263050,하부 살색캡슐
13074,M263051,하부 적색캡슐
13075,M263054,무수인산삼나트륨
13076,M263059,카보머971
13077,M263060,마크로골 올레일에테르
13078,M263064,오파드라이흰색(09H48949)
13079,M263073,"혈액응고인자Ⅸ,노나코그감마(유전자재조합)"
13080,M263075,정제아몬드유
13081,M263076,엘리글루스타트타르타르산염
13082,M263077,글리세린베헤네이트
13083,M263078,"상부 탁한 청록색, 하부 회백색의 젤라틴 캡슐"
13084,M263079,아타자나비르황산염
13085,M263080,오파드라이핑크(03K14499)
13086,M263083,테리파라타이드아세트산염
13087,M263087,오파드라이 흰색 OY-C7000A
13088,M263089,규산화미결정셀룰로오스50
13089,M263090,규산화미결정셀룰로오스90
13090,M263102,"오파드라이II85F610025녹색
"
13091,M263103,제미글립틴타르타르산염1.5수하물
13092,M263104,대황감초탕건조엑스(5→1)
13093,M263114,"소마트로핀(숙주:E.coli, K-12 MG1655, 벡터:pHGH)"
13094,M263119,"캡슐(상부:청색,하부:엷은 미색)"
13095,M263120,구아야콜설폰산칼륨수화물
13096,M263127,1회용주사침 (25G)
13097,M263128,1회용주사침 (30G)
13098,M263130,오파드라이빨간색(03F650007)
13099,M263138,헤미푸마르산코비메티닙
13100,M263139,마크로골/PEG3350
13101,M263140,카르필조밉
13102,M263148,오파드라이II밝은베이지색(85F17438)
13103,M263152,린트포2
13104,M263164,아크릴리즈 분홍(93A640002)
13105,M263165,상·하부 주홍색 캡슐
13106,M263166,코네스타트 알파(유전자재조합 사람 C1 에스테라제 억제제)
13107,M263167,황화부칠에텔 β-시클로덱스트린 나트륨(SBECD)
13108,M263169,로라타딘(미분화)
13109,M263170,민트향 51296 TP0551
13110,M263171,오셀타미비르
13111,M263172,쑥향오일
13112,M263175,"상부 초록색, 하부 황색의 캡슐"
13113,M263180,자스민민트향HF-63077
13114,M263181,녹차향 G-5101
13115,M263182,자스민향 FAC-17861
13116,M263185,오파드라이은색(FX 62W28547)
13117,M263188,"실툭시맙 (단클론항체, 유전자재조합)"
13118,M263190,오파드라이Ⅱ흰색(85G28597)
13119,M263204,폴리옥시에틸렌-(2)-스테아릴에테르
13120,M263215,바실루스서브틸리스균·엔테로코쿠스페슘균배양물
13121,M263216,흰색캡슐(상)
13122,M263217,흰색캡슐(하)
13123,M263223,아탈루렌
13124,M263224,오파드라이II85F140053분홍색
13125,M263228,테트라아세틸에틸렌디아민
13126,M263241,조합향료(딸기향508130)
13127,M263243,폴리에틸렌테레프탈레이트·폴리에스테르부직포라미네이트필름
13128,M263252,오파드라이II분홍(85F640028)
13129,M263262,아크릴산-2-에틸헥실·메타크릴산-2-에틸헥실·도데실메타크릴산공중합체용액
13130,M263264,D-소르비톨(액)
13131,M263272,에프도파 F18액
13132,M263274,오파드라이Ⅱ주황색(85G43091)
13133,M263275,메타아크릴산 - 아크릴산에틸공중합체(유드라짓L30D-55)
13134,M263280,암모니오메타아크릴코폴리머 TYPE-B
13135,M263281,설코나졸질산염
13136,M263284,오파드라이주황색(80W43116)
13137,M263301,올레오일마트로골글리세리드
13138,M263313,아리피프라졸일수화물
13139,M263321,"파시레오타이드 파모산염
"
13140,M263329,유자분말향 #4 SK-C9292
13141,M263334,마크로골라우릴에테르
13142,M263335,카나키누맙
13143,M263347,트리메틸플로로글루시놀
13144,M263350,에보글립틴타르타르산염
13145,M263352,상부 회색 하부 연분홍색의 캡슐
13146,M263358,묽은클라불라산칼륨
13147,M263363,오파드라이노란색(03B620027)
13148,M263364,오파드라이노란색(03B520085)
13149,M263365,오파드라이노란색(03B82956)
13150,M263366,체리미크론 (A-921102)
13151,M263376,딸기향가루(17368509)
13152,M263377,오파드라이 노란색(03F620038)
13153,M263380,오파드리아흰색(03B28796)
13154,M263381,시트르산이수소나트륨
13155,M263383,유당수화물(SuperTab 11SD)
13156,M263398,캡슐(상·하부 홍색불투명)
13157,M263399,"오파드라이Ⅱ갈색(85G56954)
"
13158,M263402,오파드라이 03B620028 노란색
13159,M263404,솔향 KBR-141261
13160,M263422,"오파드라이자주색(02B200006)
"
13161,M263423,아크릴레이트공중합체점착용액(R)
13162,M263429,오파드라이노란색(02B220011)
13163,M263430,오파드라이노란색(02B220010)
13164,M263431,오파드라이노란색(02B220012)
13165,M263432,오파드라이분홍색(02B240004)
13166,M263433,오파드라이분홍색(02B240006)
13167,M263444,디메틸푸마르산염
13168,M263445,메타아크릴산-메타아크릴산메틸공중합체(1:1)
13169,M263457,인유두종바이러스 31형 L1 단백질
13170,M263458,인유두종바이러스 33형 L1 단백질
13171,M263459,인유두종바이러스 45형 L1 단백질
13172,M263460,인유두종바이러스 52형 L1 단백질
13173,M263461,인유두종바이러스 58형 L1 단백질
13174,M263470,조합향료(MP4-252718)
13175,M263473,디메틸폴리실록산ㆍ이산화규소혼합물
13176,M263474,피그먼트블렌드녹색(PB-610009)
13177,M263478,오파드라이II빨강(85F35210)
13178,M263479,요구르트향 01101
13179,M263493,레날리도마이드수화물
13180,M263500,비스쿰알붐(아종:말리)수용성추출물(1→5)
13181,M263501,"비스쿰알붐(아종:말리)수용성추출물(1→
5)"
13182,M263502,비스쿰알붐(아종:말리)수용성추출물(1→5)
13183,M263503,비스쿰알붐(아종:쿠에르쿠스)수용성추출물(1→5)
13184,M263504,비스쿰알붐(아종:쿠에르쿠스)수용성추출물(1→5)
13185,M263505,비스쿰알붐(아종:쿠에르쿠스)수용성추출물(1→5)
13186,M263506,비스쿰알붐(아종:쿠에르쿠스)수용성추출물(1→5)
13187,M263507,비스쿰알붐(아종:쿠에르쿠스)수용성추출물(1→5)
13188,M263512,락타이드ㆍ글리콜라이드공중합체 (50:50)
13189,M263513,프로필렌글리콜디카프릴로카프레이트
13190,M263521,미분화플루드로코르티손아세테이트
13191,M263528,β-카로틴현탄액30%
13192,M263531,메타아크릴산공중합체 Type A
13193,M263532,레스트애로우근엑스(5∼8→1)·유당수화물혼합물(4:1)
13194,M263533,오르소시폰엽엑스(5∼7→1)·스프레이건조글루코스액혼합물(9:1)
13195,M263534,골든로드엑스(4∼7→1)·말토덱스트린혼합물(9:1)
13196,M263535,오파드라이Ⅱ녹색(85G41072)
13197,M263536,스테비올배당제
13198,M263539,"캡슐(상부:연청색, 하부:연주홍색)"
13199,M263549,아스포타제알파
13200,M263550,상·하 황색줄이 있는 흰색의 경질캡슐
13201,M263552,조합향(Optamint 732975)
13202,M263558,상부 : 초록색 캡슐 하부 : 미황색캡슐
13203,M263562,"캡슐(상: 적갈색, 하:연한노란색)"
13204,M263568,아나그렐리드염산염
13205,M263579,데피브로타이드
13206,M263580,오파드라이 파랑색(00F105007)
13207,M263593,오파드라이레드(03B650009)
13208,M263617,오파드라이ambⅡ노란색(88A220009)
13209,M263629,"상부 연한 노란색, 하부 회색의 경질 캡슐제"
13210,M263632,메타아크릴산·아크릴산에틸공중합체(1:1)30%액
13211,M263634,오파드라이 핑크(03B84893)
13212,M263645,이다루시주맙
13213,M263654,"카프릴릭,카프릭트리글리세리드"
13214,M263655,엔유-파레일 피지 20-25 멧쉬 (NU-PAREIL PG 20-25 MESH)
13215,M263656,"상부 황녹색, 하부 미황색의 경질캡슐"
13216,M263692,블리스터키트
13217,M263695,오파드라이 II 노란색(85F62513)
13218,M263709,오파드라이흰색((OY-C-7000A)
13219,M263710,WS-3
13220,M263727,상·하부 연한 노란색의 캡슐
13221,M263729,폴리옥실15히드록시스테아레이트
13222,M263730,세벨리파제알파
13223,M263731,시트르산삼나트륨이수화물
13224,M263732,Mycobacterium bovis(B.C.G) Tokyo 172 strain
13225,M263743,주사침(멸균된 1회용 주사침)(25G X 5/8(0.5 X 16 mm))
13226,M263747,폴리트로핀베타
13227,M263750,상하부 백색 내지 미백색의 캡슐제
13228,M263753,오파드라이노란색(02F620010)
13229,M263754,시트르산삼나트륨
13230,M263757,오파드라이주황색(02F630004)
13231,M263763,오파드라이 흰색 59L280000
13232,M263769,"이두설파제-베타(숙주세포:CHO DG44, 발현벡터: pJK-dhfr-Or2-IDS"
13233,M263770,메폴리주맙
13234,M263778,니볼루맙(유전자재조합)
13235,M263790,폴리옥시10올레일에테르
13236,M263793,혼합색소 오렌지 (PB-1254)
13237,M263796,상·하부 연녹색 경질캡슐
13238,M263803,인산수소나트륨수화물(7수화물)
13239,M263804,오파드라이 흰색(YS-1R-7003)
13240,M263805,오파드라이Ⅱ초록색(85F61388)
13241,M263808,메타아크릴산디메틸아니노에틸메타아크릴산메틸공중합체
13242,M263809,오파드라이주황색(03F630018)
13243,M263810,이스프레이GAIVEKR011
13244,M263813,폴리옥시40하드로제네이티드캐스터오일
13245,M263821,페린도프릴
13246,M263824,사쿠비트릴·발사르탄나트륨염수화물
13247,M263828,오파드라이파란색(03F605005)
13248,M263832,아만타딘
13249,M263837,아토르바스타틴
13250,M263840,S-암로디핀베실산염2.5수화물
13251,M263856,팔보시클립
13252,M263857,요구르트향코튼 Y-15015
13253,M263864,메트포르민
13254,M263868,메토프로롤
13255,M263871,베포타스틴
13256,M263873,티아민모노포스페이트클로라이드
13257,M263874,폴리에스터에틸렌비닐아세테이트라미네이트필름
13258,M263875,히드록시에틸전분 130/0.42
13259,M263876,자소엽연조엑스(3.7∼5.5→1)
13260,M263877,전호연조엑스(2.1∼2.5→1)
13261,M263878,반하연조엑스(2.5∼3.4→1)
13262,M263879,지각연조엑스(1.6∼2.0→1)
13263,M263880,생강연조엑스(4.8∼7.3→1)
13264,M263884,라우로일폴리옥실글리세리드
13265,M263886,갈근연조엑스(2.0~2.4→1)
13266,M263887,복령연조엑스(9.2~13.8→1)
13267,M263888,길경연조엑스(1.2~1.4→1)
13268,M263889,대추연조엑스(2.6~3.5→1)
13269,M263911,오파드라이분홍색(03B54445)
13270,M263912,목단피연조엑스(2.7∼3.6→1)
13271,M263913,작약연조엑스(2.3∼3.2→1)
13272,M263914,박하연조엑스(3.0∼4.5→1)
13273,M263915,복령연조엑스(9.2∼13.8→1)
13274,M263920,티로프라미드염산염
13275,M263933,솔비톨액(결정화)
13276,M263954,칼멭게량균(Mycobacterium bovis(B.C.G))(Danish 1331주)
13277,M263960,비결정성소르비톨액
13278,M263961,심황색소
13279,M263966,상ㆍ하 담녹색 캡슐
13280,M263985,셀렉시팍(미분화)
13281,M263987,오파드라이노란색(200F620010)
13282,M263988,"캡슐(상,하 흰색)"
13283,M263989,글리세릴모노스테아레이트/폴리에틸렌글리콜100스테아레이트
13284,M263990,바닐라향 HF-63374
13285,M263995,올무티닙염산염일수화물
13286,M264001,레티놀팔미테이트농축분말
13287,M264007,바나나향가루(HF-AE35205)
13288,M264015,소르비톨 소르비탄액
13289,M264018,길경엑스산(3.7→1)
13290,M264019,오시머티닙메실산염
13291,M264023,"정제 B형 간염 표면항원 단백 [숙주: Hansenula polymorpha YU305, 벡터: pGM834 (FMD promoter)"
13292,M264028,카르복시메틸셀루로오스칼슘
13293,M264032,오파드라이Ⅱ오렌지(85G630017)
13294,M264034,"상부 흰색, 하부 연한빨간색의 경질캡슐"
13295,M264038,메타아크릴산에틸·에타아크릴산클로로트리메틸암모늄에틸공중합체(유드라짓RS)
13296,M264045,트리메토퀴놀염산염
13297,M264046,DL-메틸에페드린염산염
13298,M264047,오파드라이Ⅱ베이지색(85F17438)
13299,M264048,피마사르탄칼륨삼수화물과립
13300,M264051,오파드라이Ⅱ분홍색(85F640030)
13301,M264052,오파드라이Ⅱ분홍색(85F640031)
13302,M264053,"상부 노란색, 하부 연노란색의 캡슐"
13303,M264054,레몬분말향91271
13304,M264059,"녹색(상부), 미황색(하부)"
13305,M264060,"보라색(상부), 흰색(하부)"
13306,M264065,아스피린과립
13307,M264071,백당스테아르산에스테르
13308,M264073,혼합색소노란색(PB-1255)
13309,M264090,오파드라이주황색(03A630005)
13310,M264118,캡슐(상부-담녹색  하부-노란색)
13311,M264119,"정제 불활화 인플루엔자 바이러스 항원 A형[A/Hong Kong/4801/2014 (H3N2) - like strain (A/Hong Kong/4801/2014, NYMC X-263B)"
13312,M264120,"정제 불활화 인플루엔자 바이러스 항원 B형[B/Brisbane/60/2008 - like strain (B/Brisbane/60/2008, wild type)"
13313,M264126,오파드라이흰색(88A180040)
13314,M264137,"정제불활화인플루엔자바이러스항원 A형 [A/Hong Kong/4801/2014, NYMC X-263B(H3N2)"
13315,M264138,"정제불활화인플루엔자바이러스항원 B형 [B/Brisbane/60/2008, wild type"
13316,M264163,바나나향 B-12030
13317,M264164,사과향 A-12029
13318,M264167,리신수화물
13319,M264171,인산나트륨수화물
13320,M264174,1회용 주사침(0.711 mm x 2.5cm)
13321,M264175,1회용 주사침(0.711 mm x 3.8cm)
13322,M264184,폴리옥시에칠렌라우릴에텔황산나트륨/폴리옥시에칠렌(8)라우릴에텔황산나트륨/폴리옥시에칠렌라우릴에텔황산마그네슘/폴리옥시에칠렌(8)라우릴에텔황산마그네슘/폴리옥시에칠렌올레일에텔황산나트륨/폴리옥시에칠렌올레일에텔황산마그네슘
13323,M264185,폴리소르베이트80/세틸아세테이트/아세틸화라놀린알코올
13324,M264192,체리향 PHS-143671
13325,M264195,오파드라이분홍색(00F640001)
13326,M264209,α-토코페릴아세테이트 50%(가루)
13327,M264210,폴리옥시에틸렌(160)폴리옥시프로필렌(30)글리콜
13328,M264218,난황인지질
13329,M264220,가바펜틴
13330,M264234,라벤더에센스
13331,M264237,엘에스303
13332,M264244,오파드라이클리어(03C690001)
13333,M264252,체리향엣센스
13334,M264255,페그인터페론베타-1a
13335,M264258,아크릴점착용액
13336,M264260,스테아린 팔미트산 25
13337,M264264,모메타손푸로에이트일수화물
13338,M264293,리바록사반(미분화)
13339,M264294,오파드라이II주황색(85F43140)
13340,M264302,솔향1109
13341,M264316,레몬엣센스(SK-36620)
13342,M264317,혼합과일향(F-16002)
13343,M264325,이지코트(IG6407Y1305) 
13344,M264326,이지코트(IG6407R1510)
13345,M264327,"정제폐렴구균 다당류(혈청형 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 23F)-디프테리아CRM197 단백질 접합체"
13346,M264330,라벤더 9648
13347,M264337,홍삼향K-160445
13348,M264338,허브향RFF-01107
13349,M264339,허브향S-300
13350,M264340,오파드라이노란색(03B620003)
13351,M264343,라벤더향 15P05908
13352,M264344,폴리에틸렌 테레프탈레이트 부직포(100 마이크로미터)
13353,M264345,폴리에틸렌 테레프탈레이트 호일(23 마이크로미터)
13354,M264346,"폴리에틸렌 테레프탈레이트 호일, 실리콘화 및 알루미늄화(100 마이크로미터)"
13355,M264354,오파드라이분홍색03B34604
13356,M264371,창출연조엑스(2.3~2.8→1)
13357,M264372,마황연조엑스(3.4~4.2→1)
13358,M264373,진피연조엑스(1.7~2.1→1)
13359,M264374,후박연조엑스(6.9~8.5→1)
13360,M264375,길경연조엑스(1.8~2.2→1)
13361,M264376,지각연조엑스(1.5~1.8→1)
13362,M264377,당귀연조엑스(2.5~3.1→1)
13363,M264378,건강연조엑스(1.7~2.0→1)
13364,M264379,작약연조엑스(2.4~3.0→1)
13365,M264380,복령연조엑스(30.0~36.7→1)
13366,M264381,천궁연조엑스(2.6~3.1→1)
13367,M264382,백지연조엑스(2.7~3.3→1)
13368,M264383,반하연조엑스(2.0~2.4→1)
13369,M264384,육계연조엑스(8.8~10.8→1)
13370,M264385,감초연조엑스(2.8~3.4→1)
13371,M264386,생강연조엑스(7.5~9.2→1)
13372,M264406,두필루맙
13373,M264419,미코페놀레이트나트륨(미분화)
13374,M264435,오파드라이AMBⅡ녹색(88A610005)
13375,M264461,드링크향SJ-AN(1411100)
13376,M264470,타조박탐 나트륨
13377,M264471,아미오다론염산염
13378,M264491,아테졸리주맙
13379,M264494,수크로오스
13380,M264500,텔미사르탄파우더(23.9%)
13381,M264526,향료TC2034/R(W/O)Z151139
13382,M264552,"상부 초록색, 하부 농황색의 경질캡슐"
13383,M264557,도라비린
13384,M264632,L-히스티딘
13385,M264636, 오파드라이 II 담갈색(85F27043)
13386,M264637,오파드라이Ⅱ보라색(85F20249)
13387,M264638,엘바스비르
13388,M264657,오파드라이주황색(03B630013)
13389,M264660,그라조프레비르
13390,M264661,소르비톨스페셜글리세린블렌드
13391,M264667,테노포비르디소프록실
13392,M264668,오파드라이II파란색(32K605003)
13393,M264709,오파드라이 분홍색(03B540007)
13394,M264728,엘비테그라비르(미분화)
13395,M264738,1회용주사침(0.90mm × 51mm)
13396,M264739,1회용주사침(0.80mm × 25mm)
13397,M264740,아벨루맙
13398,M264742,3-요오도벤질구아니딘(123I)액
13399,M264747,오파드라이분홍(02F540025)
13400,M264753,동종제대혈유래중간엽줄기세포
13401,M264756,소르비탄올레이트
13402,M264760,로피바카인염산염
13403,M264783,유럽집먼지진드기 정제추출물
13404,M264784,아메리카집먼지진드기 정제추출물
13405,M264787,장미향71614
13406,M264791,오파드라이 흰색 OY-S-28876
13407,M264822,적색산화철글리세롤혼합물
13408,M264823,황색산화철글리세롤혼합물
13409,M264835,석류향(KBR-110759)
13410,M264840,혼합색소분말회색(PB-57699)
13411,M264844,알렉티닙염산염(미분화)
13412,M264866,세프톨로잔황산염
13413,M264881,"경질캡슐 (상,하) 흰색"
13414,M264921,흑색코팅조성물
13415,M264928,오파드라이Ⅱ85F20249퍼플
13416,M264936,오파드라이II39F43076오렌지
13417,M264937,모과
13418,M264947,딸기향SH09-0946
13419,M264972,오파그로스 2 97W19196 클리어
13420,M264975,히드록시프로필 셀룰로오스
13421,M264981,솔리페나신타르타르산염
13422,M265000,벤라리주맙
13423,M265026,멸균반창고(1회용)
13424,M265056,포나티닙 염산염
13425,M265065,오파드라이 AMBⅡ분홍색(88A640001)
13426,M265075,오파드라이II 베이지(39K170006)
13427,M265119,엘로투주맙
13428,M265122,에스케타민염산염
13429,M265129,오파드라이흰색(02F680005)
13430,M265139,라벤더향(SJ-F)
13431,M265148,Poloxamer 188
13432,M265151,인다카테롤아세트산염
13433,M265155,카보테그라비르나트륨(미분화)
13434,M265163,오파드라이노란색(03B22227)
13435,M265174,적색3호(에리트로신)
13436,M265177,오파드라이KB흰색(310A180023)
13437,M265202,오파드라이 갈색 03B665015 
13438,M265208,"상,하부 오렌지색의 경질캡슐"
13439,M265210,"상,하부 오렌지색의 경질캡슐"
13440,M265212,판토프라졸헤미마그네슘수화물
13441,M265213,"메타아크릴산,아크릴산에틸공중합체(1:1)분산액30%"
13442,M265214,레보플록사신½수화물
13443,M265222,오파코드수용성흑색NS-78-17821
13444,M265225,바레니클린옥살산염수화물
13445,M265230,오렌지 믹스Ⅰ
13446,M265282,파노비노스타트락트산염
13447,M265290,스트로베리크림향 PHL-132200
13448,M265291,바닐라향 PHL-114481
13449,M265297,흰색착색현탁액
13450,M265298,노란색착색현탁액
13451,M265300,"폴리(D,L-락티드-co-글리콜리드)(50-60:40-50)"
13452,M265301,"폴리(D,L-락티드-co-글리콜리드)(50:50)"
13453,M265302,1회용 멸균주사침
13454,M265303,리산키주맙
13455,M265337,과아세트산액0.2%
13456,M265338,피이지 피피지(22:34) 공중합체
13457,M265343,오파코드 수용성 흑색(NS-78-17821)
13458,M265357,"상부 파란색, 하부 노란색의 경질캡슐"
13459,M265376,오파드라이II녹색(85F21867)
13460,M265383,테노포비르디소프록실
13461,M265390,오파드라이 흰색 Y-1-7000
13462,M265404,베클로메타손디프로피오네이트무수물(미분화)
13463,M265433,오파드라이 AMB 80W62680 옐로우
13464,M265451,디메티콘유제35%
13465,M265454,아칼라브루티닙
13466,M265492,오파드라이II 갈색(89F665008)
13467,M265526,알리로쿠맙
13468,M265543,테노포비르디소프록실인산염
13469,M265550,브리가티닙
13470,M265551,소수성콜로이드성실리카
13471,M265555,오파드라이 청색(03A605000)
13472,M265578,시아노코발라민1000배산
13473,M265579,뮤코폴리사카리드폴리설페이트
13474,M265590,조합향료(FR-21711)
13475,M265591,에버라스팅추출물
13476,M265618,베포타스틴살리실산염
13477,M265635,오파드라이 파란색 (20B605000)
13478,M265639,오파드라이 분홍색 (20B640002)
13479,M265645,다비가트란에텍실레이트
13480,M265653,오파드라이노란색(04F620003)
13481,M265690,오파드라이 AMB Ⅱ 갈색 88A665004
13482,M265699,1회용알콜솜(이소프로판올)
13483,M265735,메타아크릴산메틸.아크릴산에틸공중합체(유드라짓NE30D)
13484,M265744,오파드라이II파란색(85F105057)
13485,M265745,오파드라이II회색(85F97517)
13486,M265750,오파드라이흰색(31K28459)
13487,M265751,베시포비르디피복실말레산염
13488,M265752,혼합과일향 KBR-160560
13489,M265755,차아염소산나트륨0.14%액
13490,M265756,믹스베리향HF-100724
13491,M265772,도리페넴
13492,M265784,아크릴이즈II 흰색 493Z180022
13493,M265785,서양칠엽수종자50%에탄올건조엑스(4.5∼5.5→1)·덱스트린혼합물(100:10)
13494,M265797,세탈코늄염화물
13495,M265805,올라라투맙
13496,M265810,아세트산
13497,M265820,조합향료(오렌지향코톤)
13498,M265830,아크릴이즈 93O42115 옐로우
13499,M265832,데속시콜산
13500,M265836,오파드라이흰색(03F680021)
13501,M265837,오파드라이흰색(03F680023)
13502,M265838,청포도71334
13503,M265839,바실루스클라우지균포자
13504,M265855,아토르바스타틴스트론튬오수화물
13505,M265866,에피나코나졸
13506,M265868,오미자연조엑스(2.5~3.1→1)
13507,M265869,계지연조엑스(15.9~19.5→1)
13508,M265870,세신연조엑스(4.7~5.8→1)
13509,M265871,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1)
13510,M265872,오파드라이03F130002(오렌지)
13511,M265875,오파드라이흰색(20A680000)
13512,M265876,오파드라이 AMBⅡ흰색(88A180040)
13513,M265886,레몬에센스(SK-36620)
13514,M265896,제피아스코르브산97.5%가루
13515,M265905,네투피탄트
13516,M265923,오파드라이 노란색(03B420007)
13517,M265924,오렌지향분말 LF04-0726
13518,M265925,파인애플향분말 LFA-07107
13519,M265927,오파드라이주황색(OY-8734)
13520,M265937,아질사르탄메독소밀칼륨
13521,M265973,(S)-젖산
13522,M265974,에볼로쿠맙
13523,M265986,비페닐디메틸디카르복실레이트혼합물
13524,M266009,민트분말향
13525,M266010,제피멘톨
13526,M266018,TGF-β1 유전자 도입 동종연골유래연골세포
13527,M266019,크라이오스토 10
13528,M266022,테노포비르디소프록실아스파르트산염
13529,M266026,벤조페논-3
13530,M266037,C11-15 파레스-12
13531,M266042,아모다피닐
13532,M266067,오파드라이 KB 310B640000 핑크
13533,M266071,청포도향 71334
13534,M266084,오파드라이Ⅱ노란색(85F120028)
13535,M266085,인삼건조엑스(6.1~7.4→1)
13536,M266086,백출건조엑스(4.0~4.8→1)
13537,M266087,건강건조엑스(6.5~7.9→1)
13538,M266088,감초건조엑스(5.4~6.6→1)
13539,M266101,바레니클린살리실산염
13540,M266116,빨간색착색현탁액
13541,M266126,조합향료(청포도향 71334)
13542,M266145,오파드라이QX321A 180025 화이트
13543,M266146,오파드라이 QX321A 620000 옐로우
13544,M266159,에스카르베딜롤
13545,M266181,아크릴이즈 II 노란색(493Z120025)
13546,M266215,에프트레노나코그-알파(혈액응고인자IX-Fc융합단백)(유전자재조합)
13547,M266217,0.325w/v%염화나트륨용액
13548,M266235,복령건조엑스(90.9~111.1→1)
13549,M266236,후박건조엑스(18.2~22.2→1)
13550,M266238,대추건조엑스(2.5~3.1→1)
13551,M266239,생강건조엑스(26.0~31.7→1)
13552,M266240,자소엽건조엑스(9.1~11.1→1)
13553,M266241,창출연조엑스(1.5∼1.8→1)
13554,M266242,후박연조엑스(5.6∼6.8→1)
13555,M266243,진피연조엑스(1.9∼2.3→1)
13556,M266244,곽향연조엑스(3.0∼3.7→1)
13557,M266245,시호연조엑스(4.5~5.6→1)
13558,M266246,황금연조엑스(2.0~2.5→1)
13559,M266247,감초연조엑스(2.3~2.8→1)
13560,M266248,생강연조엑스(6.1~7.4→1)
13561,M266249,대추연조엑스(1.2~1.4→1)
13562,M266258,구셀쿠맙
13563,M266273,오파드라이 II 85F94463 핑크
13564,M266276,오파드라이II회색(85F27664)
13565,M266291,제미플록사신메실산염
13566,M266294,정제불활화 인플루엔자바이러스항원 A형[A/Singapore/GP1908/2015 IVR-180(H1N1)
13567,M266296,정제불활화 인플루엔자바이러스항원 B형[B/Phuket/3073/2013
13568,M266299,카라멜색소Ⅳ
13569,M266302,오파드라이 노란색(03F620043)
13570,M266303,오파드라이 KB 310B680001 화이트
13571,M266310,라벤더 HF-AF28363
13572,M266340,오파드라이II 85F41079 그린
13573,M266341,"정제 불활화 인플루엔자 바이러스 항원 A형[A/Michigan/45/2015(H1N1)pdm09-like strain  (A/Michigan/45 /2015, NYMC X-275)"
13574,M266354,네오탐
